id,WKT
2713,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
2714,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
2715,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
2716,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
2717,"621458.655325974 5304411.99375043 0.0,621435.690841875 5304395.73307237 0.0,621419.261116454 5304397.36667922 0.0,"
2718,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
2719,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
2720,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
2721,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
2722,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
2723,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
2724,"621179.948477492 5304472.29419811 0.0,621204.823764518 5304473.08321793 0.0,"
2725,"621204.823764518 5304473.08321793 0.0,621215.687031857 5304467.24041558 0.0,621225.247270007 5304467.53009551 0.0,"
2726,"621225.247270007 5304467.53009551 0.0,621229.572967959 5304467.40966681 0.0,"
2727,"621229.572967959 5304467.40966681 0.0,621251.560788464 5304466.79288069 0.0,"
2728,"621251.560788464 5304466.79288069 0.0,621255.542114529 5304466.68747665 0.0,"
2729,"621255.542114529 5304466.68747665 0.0,621283.344579633 5304465.57028157 0.0,"
2730,"621283.344579633 5304465.57028157 0.0,621301.01529988 5304459.68162518 0.0,"
2731,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
2732,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
2733,"621449.807772402 5304362.88478541 0.0,621500.046466163 5304373.6596489 0.0,"
2734,"621650.182299571 5304401.88294323 0.0,621500.046466163 5304373.6596489 0.0,"
2735,"621657.709487784 5304403.53147299 0.0,621650.182299571 5304401.88294323 0.0,"
2736,"621707.605510768 5304413.50039202 0.0,621657.709487784 5304403.53147299 0.0,"
2737,"621732.439979722 5304421.20673976 0.0,621707.605510768 5304413.50039202 0.0,"
2738,"621871.523663691 5304540.62213211 0.0,621732.439979722 5304421.20673976 0.0,"
2739,"621967.884362075 5304621.93460698 0.0,621871.523663691 5304540.62213211 0.0,"
2740,"622043.236940093 5304658.48480132 0.0,621967.884362075 5304621.93460698 0.0,"
2741,"622175.471644851 5304716.80948544 0.0,622043.236940093 5304658.48480132 0.0,"
2742,"622175.471644851 5304716.80948544 0.0,622199.206168426 5304675.33802843 0.0,"
2743,"622199.206168426 5304675.33802843 0.0,622216.702464341 5304637.08137847 0.0,"
2744,"622216.702464341 5304637.08137847 0.0,622225.154907254 5304613.37694686 0.0,"
2745,"622225.154907254 5304613.37694686 0.0,622247.618221407 5304621.02425148 0.0,"
2746,"622247.618221407 5304621.02425148 0.0,622252.824648021 5304623.81415373 0.0,"
2747,"622252.824648021 5304623.81415373 0.0,622401.615381034 5304673.77746136 0.0,"
2748,"622401.615381034 5304673.77746136 0.0,622458.361420208 5304688.57930543 0.0,"
2749,"622458.361420208 5304688.57930543 0.0,622474.043621004 5304690.43527002 0.0,"
2750,"622474.043621004 5304690.43527002 0.0,622512.446797184 5304681.77680205 0.0,"
2751,"620471.522583162 5304497.65151999 0.0,620439.788991157 5304493.98736492 0.0,"
2752,"620570.007768494 5304491.75751193 0.0,620471.522583162 5304497.65151999 0.0,"
2753,"620570.007768494 5304491.75751193 0.0,620743.959098473 5304448.04914095 0.0,"
2754,"620743.959098473 5304448.04914095 0.0,620750.598481883 5304443.87391244 0.0,"
2755,"620750.598481883 5304443.87391244 0.0,620749.131835823 5304433.89193173 0.0,620752.668703851 5304428.57329702 0.0,"
2756,"620752.668703851 5304428.57329702 0.0,620763.777025496 5304426.37062585 0.0,620771.368814622 5304434.23474192 0.0,620771.610233871 5304439.49897478 0.0,"
2757,"620771.610233871 5304439.49897478 0.0,620788.023130716 5304446.15779671 0.0,"
2758,"620788.023130716 5304446.15779671 0.0,620813.212543177 5304442.30404534 0.0,"
2759,"620813.212543177 5304442.30404534 0.0,620862.997382096 5304437.60874347 0.0,"
2760,"620862.997382096 5304437.60874347 0.0,620893.991622828 5304435.15552372 0.0,"
2761,"620893.991622828 5304435.15552372 0.0,621046.723318274 5304479.07272121 0.0,"
2762,"621046.723318274 5304479.07272121 0.0,621067.971761649 5304476.97205524 0.0,"
2763,"621067.971761649 5304476.97205524 0.0,621179.948477492 5304472.29419811 0.0,"
2764,"621179.948477492 5304472.29419811 0.0,621204.823764518 5304473.08321793 0.0,"
2765,"621204.823764518 5304473.08321793 0.0,621215.687031857 5304467.24041558 0.0,621225.247270007 5304467.53009551 0.0,"
2766,"621225.247270007 5304467.53009551 0.0,621229.572967959 5304467.40966681 0.0,"
2767,"621229.572967959 5304467.40966681 0.0,621251.560788464 5304466.79288069 0.0,"
2768,"621251.560788464 5304466.79288069 0.0,621255.542114529 5304466.68747665 0.0,"
2769,"621255.542114529 5304466.68747665 0.0,621283.344579633 5304465.57028157 0.0,"
2770,"621283.344579633 5304465.57028157 0.0,621301.01529988 5304459.68162518 0.0,"
2771,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
2772,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
2773,"621449.807772402 5304362.88478541 0.0,621500.046466163 5304373.6596489 0.0,"
2774,"621650.182299571 5304401.88294323 0.0,621500.046466163 5304373.6596489 0.0,"
2775,"621657.709487784 5304403.53147299 0.0,621650.182299571 5304401.88294323 0.0,"
2776,"621707.605510768 5304413.50039202 0.0,621657.709487784 5304403.53147299 0.0,"
2777,"621732.439979722 5304421.20673976 0.0,621707.605510768 5304413.50039202 0.0,"
2778,"621871.523663691 5304540.62213211 0.0,621732.439979722 5304421.20673976 0.0,"
2779,"621967.884362075 5304621.93460698 0.0,621871.523663691 5304540.62213211 0.0,"
2780,"622043.236940093 5304658.48480132 0.0,621967.884362075 5304621.93460698 0.0,"
2781,"622175.471644851 5304716.80948544 0.0,622043.236940093 5304658.48480132 0.0,"
2782,"622306.34521946 5304751.35849877 0.0,622175.471644851 5304716.80948544 0.0,"
2783,"622334.566836437 5304762.18586531 0.0,622306.34521946 5304751.35849877 0.0,"
2784,"622397.68360932 5304796.78037528 0.0,622334.566836437 5304762.18586531 0.0,"
2785,"622422.442575704 5304811.45974589 0.0,622397.68360932 5304796.78037528 0.0,"
2786,"622445.348094834 5304825.01026124 0.0,622422.442575704 5304811.45974589 0.0,"
2787,"622494.467088938 5304854.46114713 0.0,622445.348094834 5304825.01026124 0.0,"
2788,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
2789,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
2790,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
2791,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
2792,"621428.656788466 5304269.27526913 0.0,621449.807772402 5304362.88478541 0.0,"
2793,"621449.807772402 5304362.88478541 0.0,621500.046466163 5304373.6596489 0.0,"
2794,"621650.182299571 5304401.88294323 0.0,621500.046466163 5304373.6596489 0.0,"
2795,"621657.709487784 5304403.53147299 0.0,621650.182299571 5304401.88294323 0.0,"
2796,"621707.605510768 5304413.50039202 0.0,621657.709487784 5304403.53147299 0.0,"
2797,"621732.439979722 5304421.20673976 0.0,621707.605510768 5304413.50039202 0.0,"
2798,"621871.523663691 5304540.62213211 0.0,621732.439979722 5304421.20673976 0.0,"
2799,"621967.884362075 5304621.93460698 0.0,621871.523663691 5304540.62213211 0.0,"
2800,"622043.236940093 5304658.48480132 0.0,621967.884362075 5304621.93460698 0.0,"
2801,"622175.471644851 5304716.80948544 0.0,622043.236940093 5304658.48480132 0.0,"
2802,"622306.34521946 5304751.35849877 0.0,622175.471644851 5304716.80948544 0.0,"
2803,"622334.566836437 5304762.18586531 0.0,622306.34521946 5304751.35849877 0.0,"
2804,"622397.68360932 5304796.78037528 0.0,622334.566836437 5304762.18586531 0.0,"
2805,"622422.442575704 5304811.45974589 0.0,622397.68360932 5304796.78037528 0.0,"
2806,"622445.348094834 5304825.01026124 0.0,622422.442575704 5304811.45974589 0.0,"
2807,"622494.467088938 5304854.46114713 0.0,622445.348094834 5304825.01026124 0.0,"
2808,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
2809,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
2810,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
2811,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
2812,"621428.656788466 5304269.27526913 0.0,621449.807772402 5304362.88478541 0.0,"
2813,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
2814,"621453.544184444 5304373.00368502 0.0,621443.337948576 5304378.17050808 0.0,"
2815,"621443.337948576 5304378.17050808 0.0,621419.261116454 5304397.36667922 0.0,"
2816,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
2817,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
2818,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
2819,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
2820,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
2821,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
2822,"621179.948477492 5304472.29419811 0.0,621204.823764518 5304473.08321793 0.0,"
2823,"621204.823764518 5304473.08321793 0.0,621215.687031857 5304467.24041558 0.0,621225.247270007 5304467.53009551 0.0,"
2824,"621225.247270007 5304467.53009551 0.0,621229.572967959 5304467.40966681 0.0,"
2825,"621229.572967959 5304467.40966681 0.0,621251.560788464 5304466.79288069 0.0,"
2826,"621251.560788464 5304466.79288069 0.0,621255.542114529 5304466.68747665 0.0,"
2827,"621255.542114529 5304466.68747665 0.0,621283.344579633 5304465.57028157 0.0,"
2828,"621283.344579633 5304465.57028157 0.0,621301.01529988 5304459.68162518 0.0,"
2829,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
2830,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
2831,"621449.807772402 5304362.88478541 0.0,621500.046466163 5304373.6596489 0.0,"
2832,"621650.182299571 5304401.88294323 0.0,621500.046466163 5304373.6596489 0.0,"
2833,"621657.709487784 5304403.53147299 0.0,621650.182299571 5304401.88294323 0.0,"
2834,"621707.605510768 5304413.50039202 0.0,621657.709487784 5304403.53147299 0.0,"
2835,"621732.439979722 5304421.20673976 0.0,621707.605510768 5304413.50039202 0.0,"
2836,"621871.523663691 5304540.62213211 0.0,621732.439979722 5304421.20673976 0.0,"
2837,"621967.884362075 5304621.93460698 0.0,621871.523663691 5304540.62213211 0.0,"
2838,"622043.236940093 5304658.48480132 0.0,621967.884362075 5304621.93460698 0.0,"
2839,"622175.471644851 5304716.80948544 0.0,622043.236940093 5304658.48480132 0.0,"
2840,"622306.34521946 5304751.35849877 0.0,622175.471644851 5304716.80948544 0.0,"
2841,"622334.566836437 5304762.18586531 0.0,622306.34521946 5304751.35849877 0.0,"
2842,"622397.68360932 5304796.78037528 0.0,622334.566836437 5304762.18586531 0.0,"
2843,"622422.442575704 5304811.45974589 0.0,622397.68360932 5304796.78037528 0.0,"
2844,"622445.348094834 5304825.01026124 0.0,622422.442575704 5304811.45974589 0.0,"
2845,"622494.467088938 5304854.46114713 0.0,622445.348094834 5304825.01026124 0.0,"
2846,"621414.566747067 5304118.71919777 0.0,621411.074550845 5304088.08013013 0.0,"
2847,"621414.566747067 5304118.71919777 0.0,621420.802504504 5304164.01497684 0.0,"
2848,"621420.802504504 5304164.01497684 0.0,621426.462884531 5304213.19025764 0.0,"
2849,"621426.462884531 5304213.19025764 0.0,621428.656788466 5304269.27526913 0.0,"
2850,"621428.656788466 5304269.27526913 0.0,621449.807772402 5304362.88478541 0.0,"
2851,"621449.807772402 5304362.88478541 0.0,621453.544184444 5304373.00368502 0.0,"
2852,"621453.544184444 5304373.00368502 0.0,621443.337948576 5304378.17050808 0.0,"
2853,"621443.337948576 5304378.17050808 0.0,621419.261116454 5304397.36667922 0.0,"
2854,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
2855,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
2856,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
2857,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
2858,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
2859,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
2860,"621179.948477492 5304472.29419811 0.0,621204.823764518 5304473.08321793 0.0,"
2861,"621204.823764518 5304473.08321793 0.0,621215.687031857 5304467.24041558 0.0,621225.247270007 5304467.53009551 0.0,"
2862,"621225.247270007 5304467.53009551 0.0,621229.572967959 5304467.40966681 0.0,"
2863,"621229.572967959 5304467.40966681 0.0,621251.560788464 5304466.79288069 0.0,"
2864,"621251.560788464 5304466.79288069 0.0,621255.542114529 5304466.68747665 0.0,"
2865,"621255.542114529 5304466.68747665 0.0,621283.344579633 5304465.57028157 0.0,"
2866,"621283.344579633 5304465.57028157 0.0,621301.01529988 5304459.68162518 0.0,"
2867,"621301.01529988 5304459.68162518 0.0,621438.19575585 5304365.89835116 0.0,"
2868,"621438.19575585 5304365.89835116 0.0,621449.807772402 5304362.88478541 0.0,"
2869,"621449.807772402 5304362.88478541 0.0,621500.046466163 5304373.6596489 0.0,"
2870,"621650.182299571 5304401.88294323 0.0,621500.046466163 5304373.6596489 0.0,"
2871,"621657.709487784 5304403.53147299 0.0,621650.182299571 5304401.88294323 0.0,"
2872,"621707.605510768 5304413.50039202 0.0,621657.709487784 5304403.53147299 0.0,"
2873,"621732.439979722 5304421.20673976 0.0,621707.605510768 5304413.50039202 0.0,"
2874,"621871.523663691 5304540.62213211 0.0,621732.439979722 5304421.20673976 0.0,"
2875,"621967.884362075 5304621.93460698 0.0,621871.523663691 5304540.62213211 0.0,"
2876,"622043.236940093 5304658.48480132 0.0,621967.884362075 5304621.93460698 0.0,"
2877,"622175.471644851 5304716.80948544 0.0,622043.236940093 5304658.48480132 0.0,"
2878,"622306.34521946 5304751.35849877 0.0,622175.471644851 5304716.80948544 0.0,"
2879,"622334.566836437 5304762.18586531 0.0,622306.34521946 5304751.35849877 0.0,"
2880,"622397.68360932 5304796.78037528 0.0,622334.566836437 5304762.18586531 0.0,"
2881,"622422.442575704 5304811.45974589 0.0,622397.68360932 5304796.78037528 0.0,"
2882,"622445.348094834 5304825.01026124 0.0,622422.442575704 5304811.45974589 0.0,"
2883,"622494.467088938 5304854.46114713 0.0,622445.348094834 5304825.01026124 0.0,"
2884,"622178.218872672 5305324.10377974 0.0,622260.199072755 5305425.38727819 0.0,"
2885,"622137.198886244 5305294.43767936 0.0,622178.218872672 5305324.10377974 0.0,"
2886,"622137.198886244 5305294.43767936 0.0,621943.63919894 5305632.48431056 0.0,"
2887,"621943.63919894 5305632.48431056 0.0,621932.942490179 5305629.08942397 0.0,"
2888,"621932.942490179 5305629.08942397 0.0,621740.097242012 5305545.80748422 0.0,"
2889,"621740.097242012 5305545.80748422 0.0,621560.108651582 5305425.63263704 0.0,"
2890,"621529.532761407 5305595.60758338 0.0,621560.108651582 5305425.63263704 0.0,"
2891,"621485.296724695 5305632.34694039 0.0,621529.532761407 5305595.60758338 0.0,"
2892,"621455.663015898 5305645.05473515 0.0,621485.296724695 5305632.34694039 0.0,"
2893,"621378.483307887 5305626.87505589 0.0,621455.663015898 5305645.05473515 0.0,"
2894,"621389.829071077 5305402.44629418 0.0,621368.351204132 5305615.46529549 0.0,621378.483307887 5305626.87505589 0.0,"
2895,"621560.108651582 5305425.63263704 0.0,621389.829071077 5305402.44629418 0.0,"
2896,"621740.097242012 5305545.80748422 0.0,621560.108651582 5305425.63263704 0.0,"
2897,"621932.942490179 5305629.08942397 0.0,621740.097242012 5305545.80748422 0.0,"
2898,"621932.942490179 5305629.08942397 0.0,622078.397096067 5305272.77941657 0.0,"
2899,"622078.397096067 5305272.77941657 0.0,622080.726444431 5305264.83420029 0.0,"
2900,"622057.683541531 5305255.70749879 0.0,622080.726444431 5305264.83420029 0.0,"
2901,"622008.66332019 5305240.76137449 0.0,622057.683541531 5305255.70749879 0.0,"
2902,"621619.594684874 5304981.44218498 0.0,621807.282715977 5305190.66502066 0.0,622008.66332019 5305240.76137449 0.0,"
2903,"621570.165942084 5304910.09651787 0.0,621619.594684874 5304981.44218498 0.0,"
2904,"621551.34634385 5304872.91907177 0.0,621570.165942084 5304910.09651787 0.0,"
2905,"621519.418041116 5304722.64286097 0.0,621551.34634385 5304872.91907177 0.0,"
2906,"621509.360260261 5304657.17469345 0.0,621519.418041116 5304722.64286097 0.0,"
2907,"621497.34518856 5304588.38531134 0.0,621509.360260261 5304657.17469345 0.0,"
2908,"621489.176513361 5304551.47677748 0.0,621497.34518856 5304588.38531134 0.0,"
2909,"621475.945822058 5304493.15806732 0.0,621489.176513361 5304551.47677748 0.0,"
2910,"621458.655325974 5304411.99375043 0.0,621475.945822058 5304493.15806732 0.0,"
2911,"621458.655325974 5304411.99375043 0.0,621435.690841875 5304395.73307237 0.0,621419.261116454 5304397.36667922 0.0,"
2912,"621419.261116454 5304397.36667922 0.0,621350.145651138 5304447.71616843 0.0,"
2913,"621350.145651138 5304447.71616843 0.0,621304.921273199 5304469.21468795 0.0,"
2914,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
2915,"621278.024495154 5304478.13397591 0.0,621257.956772572 5304482.77152316 0.0,"
2916,"621257.956772572 5304482.77152316 0.0,621179.875225694 5304482.91112438 0.0,"
2917,"621179.948477492 5304472.29419811 0.0,621179.875225694 5304482.91112438 0.0,"
2918,"621179.948477492 5304472.29419811 0.0,621204.823764518 5304473.08321793 0.0,"
2919,"621204.823764518 5304473.08321793 0.0,621215.687031857 5304467.24041558 0.0,621225.247270007 5304467.53009551 0.0,"
2920,"621225.247270007 5304467.53009551 0.0,621229.572967959 5304467.40966681 0.0,"
2921,"621229.572967959 5304467.40966681 0.0,621251.560788464 5304466.79288069 0.0,"
2922,"621251.560788464 5304466.79288069 0.0,621255.542114529 5304466.68747665 0.0,"
2923,"621255.542114529 5304466.68747665 0.0,621283.344579633 5304465.57028157 0.0,"
2924,"621283.344579633 5304465.57028157 0.0,621301.01529988 5304459.68162518 0.0,"
2925,"621301.01529988 5304459.68162518 0.0,621304.921273199 5304469.21468795 0.0,"
2926,"621304.921273199 5304469.21468795 0.0,621278.024495154 5304478.13397591 0.0,"
